10403	1
1506671	1
2271291	1
2533821	1
3435441	1
6217192	1
6759552	1
6959082	1
8147432	1
8454762	1
8560222	1
9563382	1
9635952	1
10287992	1
10942902	1
11673252	1
14435582	1
14558133	1
14707220	1
14787980	1
14986811	1
15099160	1
15154253	1
15167931	1
15233132	1
15233659	1
15431833	1
15447049	1
15453666	1
15689698	1
15824798	1
15834994	1
15840088	1
15904720	1
15936868	1
16030857	1
16079569	1
16104602	1
16161860	1
16212975	1
16511493	1
16797952	1
16861311	1
16917133	1
16940043	1
16949713	1
17098149	1
17098856	1
17151912	1
17155634	1
17211783	1
17226351	1
17250425	1
17266650	1
17285933	1
17328748	1
17342205	1
17357556	1
17358605	1
17370134	1
17379905	1
17382505	1
17386166	1
17386408	1
17386507	1
17395589	1
17403528	1
17403854	1
17405727	1
17419144	1
17433892	1
17434605	1
17435941	1
17438103	1
17440180	1
17440264	1
17459855	1
17461540	1
17461687	1
17462954	1
17478293	1
17490169	1
17555219	1
17555899	1
17556324	1
17585700	1
17662982	1
18064246	1
18083793	1
18251122	1
18252796	1
18309197	1
18556585	1
18628039	1
18666525	1
18791013	1
18817450	1
18883747	1
18999229	1
18999763	1
19140046	1
19234590	1
19397341	1
19407554	1
19531207	1
19662404	1
19725169	1
19796265	1
19852484	1
19857350	1
19883353	1
19977809	1
20040538	1
20052491	1
20216848	1
20595084	1
20629728	1
20667354	1
20684882	1
20724267	1
20737168	1
20778253	1
20794625	1
20831999	1
20852569	1
20996704	1
21032777	1
21082749	1
21104725	1
21255527	1
21299778	1
21310555	1
21365817	1
21427192	1
21437260	1
21604059	1
21772641	1
21780239	1
21799433	1
21813268	1
21834788	1
21850767	1
21977432	1
22001808	1
22009288	1
22054347	1
22080515	1
22206817	1
22326076	1
22472386	1
22521029	1
22609016	1
22640712	1
22730856	1
22778587	1
22845222	1
23068470	1
23346650	1
23406195	1
23506547	1
23569828	1
23621718	1
23672650	1
23679513	1
23821677	1
23841182	1
24203306	1
24257179	1
24461134	1
24685089	1
24736682	1
24793492	1
24904735	1
24911135	1
24920831	1
24960967	1
25221065	1
25301938	1
25345835	1
25392290	1
25870759	1
26094890	1
26106753	1
26455347	1
26873814	1
27411227	1
27466679	1
27598743	1
27626557	1
27760531	1
27787454	1
27897743	1
28203114	1
28345325	1
28356793	1
28408824	1
28409399	1
28456035	1
28525353	1
28646058	1
29064503	1
29139473	1
29584694	1
29701247	1
29729175	1
29750620	1
29832799	1
29902047	1
30412265	1
30458291	1
30884535	1
31015485	1
31163182	1
31228223	1
31299409	1
31443046	1
31461698	1
31483878	1
31622591	1
32230773	1
32249249	1
32411461	1
32447898	1
32460117	1
33568975	1
33596653	1
33619536	1
33642735	1
33676461	1
33708097	1
33999220	1
34207014	1
34221680	1
34247002	1
34278174	1
34350330	1
34484618	1
34487071	1
34629227	1
34711716	1
34775724	1
35539360	1
35860334	1
36185239	1
36214477	1
36443379	1
36485824	1
37013089	1
37185863	1
37608288	1
37629768	1
37749110	1
38116400	1
38189735	1
38381961	1
38684764	1
38831217	1
38889446	1
38985405	1
39176934	1
39220654	1
39253242	1
39289217	1
39356982	1
39403319	1
39585629	1
39702481	1
39802600	1
39907194	1
39980467	1
40073048	1
40275956	1
40453512	1
40727861	1
40772046	1
41089930	1
41099626	1
41145716	1
41206860	1
41390988	1
41404738	1
41573844	1
42397806	1
42694400	1
42695906	1
42704025	1
42901308	1
42964153	1
43013768	1
43949005	1
43955401	1
43967608	1
44148580	1
44174744	1
44437537	1
44864342	1
44930419	1
44977075	1
44992399	1
45400026	1
45517312	1
45576004	1
45590323	1
45840618	1
45881169	1
46477233	1
46543191	1
46620942	1
46703288	1
46924972	1
47026086	1
47577467	1
47681469	1
47840219	1
48387953	1
48395517	1
48523479	1
48765154	1
48787442	1
48825653	1
48890994	1
49284866	1
49848522	1
49925005	1
50103649	1
50338916	1
50352143	1
50374302	1
50531090	1
50692848	1
50959512	1
51302417	1
51662299	1
52061355	1
52080316	1
52104687	1
52208688	1
52490767	1
52521864	1
52527352	1
52569895	1
52727663	1
52907061	1
53009872	1
53027907	1
53056961	1
53088526	1
53197137	1
53429629	1
54319307	1
54324357	1
54337748	1
54464456	1
54605389	1
54652212	1
54660456	1
54930190	1
55276901	1
55284986	1
55871520	1
56039042	1
56355985	1
56399047	1
56446024	1
56479970	1
56505103	1
56572576	1
57034872	1
57107124	1
57203674	1
57337917	1
57623224	1
57759970	1
58130817	1
58203058	1
58832342	1
59217385	1
59262632	1
59728070	1
59898139	1
60263797	1
60808843	1
60934097	1
61114214	1
61181934	1
61326119	1
61678041	1
61800363	1
62164526	1
62795342	1
62861160	1
62934444	1
62935102	1
63210900	1
63266699	1
63452117	1
64124524	1
64560288	1
64814274	1
65774919	1
66473457	1
66592896	1
66736063	1
67570149	1
68413862	1
68504908	1
69021338	1
69186606	1
69915999	1
70580088	1
70590360	1
70664442	1
70744098	1
70761066	1
70808232	1
70878776	1
71128890	1
71135222	1
71266306	1
71271982	1
71565804	1
71573736	1
71961466	1
72053671	1
72332478	1
72509642	1
72631128	1
72734798	1
72748144	1
72844230	1
72913589	1
72972603	1
73099904	1
73104131	1
73242364	1
73373538	1
73408563	1
73972216	1
74152920	1
74225043	1
74767530	1
74782695	1
74926750	1
74974793	1
75038762	1
75055107	1
75064894	1
75644641	1
75831451	1
76308131	1
76656765	1
76707735	1
76797480	1
76846501	1
76901027	1
77004306	1
77117283	1
77232176	1
77457510	1
77457535	1
77820606	1
78213212	1
78274116	1
78330966	1
78527345	1
78693255	1
78897911	1
79082572	1
79097588	1
79278803	1
79318411	1
79469881	1
79682680	1
79712702	1
80014319	1
80095867	1
80636310	1
80642932	1
80855762	1
80878968	1
81253596	1
81272260	1
81421010	1
81515644	1
81880048	1
82025087	1
82115332	1
82337380	1
82692804	1
83517664	1
83627320	1
83635877	1
83644929	1
83762466	1
83856316	1
84005537	1
84033832	1
84174209	1
84280095	1
84411370	1
84431435	1
84613800	1
84644396	1
84869542	1
85198063	1
85337803	1
85656406	1
85682060	1
85844366	1
86037397	1
86081592	1
86427710	1
86605758	1
86813876	1
87012505	1
87040396	1
87471862	1
87536792	1
87710996	1
87844256	1
87860434	1
87914835	1
88041787	1
88219714	1
88254288	1
88731452	1
88735060	1
88791865	1
88854699	1
88966020	1
89000613	1
89527641	1
89740288	1
90196918	1
90375610	1
90400743	1
90441165	1
90869779	1
90897209	1
90920699	1
91169806	1
91178474	1
91258580	1
91310035	1
91439995	1
91615711	1
91646488	1
91652047	1
91666085	1
92094409	1
92181848	1
92372752	1
92592312	1
92790183	1
92921243	1
93243982	1
93383968	1
93740420	1
93875978	1
94268181	1
94312025	1
94338498	1
94818815	1
94843924	1
95155223	1
95254256	1
95295812	1
95701823	1
95752879	1
95759341	1
95975367	1
96449764	1
96501147	1
96805711	1
96893025	1
97427908	1
97457755	1
97480766	1
97827310	1
98273845	1
98292434	1
98429672	1
98858361	1
98936882	1
99234800	1
99363506	1
99620237	1
99978321	1
100114488	1
100118771	1
100159157	1
101143560	1
101261527	1
101356073	1
102060793	1
102188892	1
102469741	1
102640058	1
102640393	1
102976544	1
103064052	1
103255182	1
103661268	1
103699952	1
103738684	1
103810970	1
104171577	1
104288572	1
104437981	1
104584672	1
104867708	1
105002237	1
105007579	1
105062071	1
105291643	1
105949474	1
106518590	1
106699452	1
106861193	1
106865312	1
107523541	1
107525887	1
108030693	1
108395028	1
108619093	1
108857223	1
108971788	1
109138493	1
109486474	1
109593082	1
109905851	1
109929964	1
110218225	1
110381993	1
110384793	1
110509696	1
110783370	1
111132445	1
112034021	1
112060879	1
112191338	1
112433753	1
112723411	1
112750600	1
112821239	1
112919554	1
113324625	1
113325198	1
113420004	1
113447517	1
113653861	1
113950781	1
114016873	1
114340673	1
114428324	1
114520241	1
114565660	1
114775407	1
114810465	1
114907985	1
114961795	1
115405329	1
116012581	1
116031894	1
116322786	1
116367949	1
116406845	1
116421456	1
116465223	1
116889095	1
117376676	1
117469617	1
117766894	1
117822809	1
118486967	1
118556370	1
118738552	1
119175212	1
119400401	1
119420030	1
119965249	1
119992061	1
120125806	1
120285512	1
120390975	1
120850052	1
121451143	1
121665251	1
121753267	1
121812435	1
121841065	1
122344315	1
122484560	1
122501853	1
122531560	1
122578105	1
123100631	1
123327540	1
123369125	1
123555111	1
123687592	1
123747100	1
124043939	1
125018971	1
125101376	1
125212960	1
125270554	1
125417359	1
125637346	1
125754374	1
125765605	1
125943983	1
125945151	1
125947490	1
126125056	1
126407534	1
126914026	1
128021723	1
128024931	1
128272680	1
128331997	1
128538736	1
128783704	1
128811344	1
128976971	1
129676498	1
129693454	1
130000070	1
130631604	1
130723982	1
130763010	1
130798668	1
130882237	1
130911553	1
131033220	1
131180115	1
131211756	1
131863930	1
132224599	1
132237290	1
132667584	1
133006345	1
133197408	1
133256324	1
133383875	1
133448383	1
